concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
45978893	Pardelprin MR 75mg capsules (Actavis UK Ltd)	Drug	SNOMED	Pharma/Biol Product		392111000001104	19700101	20991231	
45978894	Ranitidine 300mg effervescent tablets (Sandoz Ltd)	Drug	SNOMED	Pharma/Biol Product		376011000001106	19700101	20991231	
45978895	Ranitidine 300mg effervescent tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		930011000001102	19700101	20991231	
45978896	Indomax 75 SR capsules (Ashbourne Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		84411000001101	19700101	20991231	
45978897	Slo-Indo 75mg capsules (Mylan)	Drug	SNOMED	Pharma/Biol Product		103411000001107	19700101	20991231	
45978898	Rheumacin LA 75mg capsules (Hillcross Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		911611000001107	19700101	20991231	
45978899	Co-amilozide 2.5mg/25mg tablets (Wockhardt UK Ltd)	Drug	SNOMED	Pharma/Biol Product		925611000001104	20040504	20991231	
45978900	Indometacin 75mg modified-release capsules (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		853011000001103	19700101	20991231	
45978901	Indolar SR 75mg capsules (Sandoz Ltd)	Drug	SNOMED	Pharma/Biol Product		3311000001106	19700101	20991231	
45978902	Indocid R 75mg capsules (Merck Sharp & Dohme Ltd)	Drug	SNOMED	Pharma/Biol Product		172111000001101	19700101	20991231	
45978903	Berlind 75 Retard capsules (Tillomed Laboratories Ltd)	Drug	SNOMED	Pharma/Biol Product		867711000001101	19700101	20991231	
45978904	Indomod 75mg modified-release capsules (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		541311000001100	20040121	20991231	
45978906	Paracodol 8mg/500mg capsules (Bayer Plc)	Drug	SNOMED	Pharma/Biol Product		772811000001100	19700101	20991231	
45978907	Cetirizine 10mg tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		334511000001106	19700101	20991231	
45978908	Triam-Co 50mg/25mg tablets (IVAX Pharmaceuticals UK Ltd)	Drug	SNOMED	Pharma/Biol Product		191211000001106	19700101	20991231	
45978909	Cetirizine 10mg tablets (Actavis UK Ltd)	Drug	SNOMED	Pharma/Biol Product		626511000001106	19700101	20991231	
45978910	Cetirizine 10mg tablets (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		609311000001101	19700101	20991231	
45978912	Avandia 4mg tablets (GlaxoSmithKline UK Ltd)	Drug	SNOMED	Pharma/Biol Product		922211000001106	19700101	20991231	
45978913	Triamaxco 50mg/25mg tablets (Ashbourne Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		721311000001104	20040504	20991231	
45978914	Cetirocol 10mg tablets (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		513911000001105	19700101	20991231	
45978915	Cetirizine 10mg tablets (C P Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		102111000001108	19700101	20991231	
45978916	Co-codamol 8mg/500mg effervescent tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		5911000001108	20040504	20991231	
45978917	Cetirizine 10mg tablets (Mylan)	Drug	SNOMED	Pharma/Biol Product		775711000001104	19700101	20991231	
45978918	Piriteze Allergy 10mg tablets (GlaxoSmithKline Consumer Healthcare)	Drug	SNOMED	Pharma/Biol Product		692911000001107	20150506	20991231	
45980763	Arthrease 40mg/2ml injection pre-filled syringes (Depuy International Ltd)	Drug	SNOMED	Pharma/Biol Product		314511000001102	20090714	20991231	
45980768	Trifluoperazine 5mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		583411000001104	19700101	20991231	
45980770	Trifluoperazine 5mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		238211000001109	19700101	20991231	
45980771	Trifluoperazine 5mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		202911000001108	19700101	20991231	
45980773	Spasmonal Fibre granules (Norgine Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		560811000001106	19700101	20991231	
45981562	Physeptone 20mg/2ml solution for injection ampoules (Martindale Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		541911000001104	20040604	20991231	
45981563	Alvedon 125mg suppositories (Intrapharm Laboratories Ltd)	Drug	SNOMED	Pharma/Biol Product		685211000001107	19700101	20991231	
45981564	Desmopressin 10micrograms/dose nasal spray (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		81811000001101	20060815	20991231	
45981565	Methadone 20mg/2ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		928511000001106	20040604	20991231	
45981566	Desmopressin 10micrograms/dose nasal spray (Actavis UK Ltd)	Drug	SNOMED	Pharma/Biol Product		678711000001101	20060815	20991231	
45981567	Desmopressin 10micrograms/dose nasal spray (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		382511000001109	20060815	20991231	
45981568	Desmospray 10micrograms/dose nasal spray (Ferring Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		29511000001105	20060815	20991231	
45981569	Methadone 35mg/3.5ml solution for injection ampoules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		467511000001101	20040604	20991231	
45981570	Nocutil 10micrograms/dose nasal spray (Norgine Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		936611000001106	20060815	20991231	
45981571	Methadone 35mg/3.5ml solution for injection ampoules (The Boots Company Plc)	Drug	SNOMED	Pharma/Biol Product		679311000001106	20040604	20991231	
45981572	Methadone 35mg/3.5ml solution for injection ampoules (Wockhardt UK Ltd)	Drug	SNOMED	Pharma/Biol Product		537511000001101	20040604	20991231	
45978911	Dyazide 50mg/25mg tablets (Advanz Pharma)	Drug	SNOMED	Pharma/Biol Product		132811000001106	19700101	20991231	
45981573	Paracetamol 120mg suppositories (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		20911000001109	19700101	20991231	
45981574	Budesonide 100micrograms/dose nasal spray (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		117711000001109	20060815	20991231	
45981575	Methadone 35mg/3.5ml solution for injection ampoules (Martindale Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		643211000001104	20040604	20991231	
45981576	Rhinocort Aqua 100micrograms/dose nasal spray (AstraZeneca UK Ltd)	Drug	SNOMED	Pharma/Biol Product		544311000001102	20060815	20991231	
45981577	Physeptone 35mg/3.5ml solution for injection ampoules (Martindale Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		642511000001108	20040604	20991231	
45981578	Budesonide 100micrograms/dose nasal spray (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		65711000001108	20060815	20991231	
45981579	Paracetamol 120mg suppositories (Martindale Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		468511000001102	19700101	20991231	
45981580	Methadone 35mg/3.5ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		699611000001108	20040604	20991231	
45981581	Paracetamol 120mg suppositories (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		870111000001106	19700101	20991231	
45981582	Budesonide 100micrograms/dose nasal spray (Mylan)	Drug	SNOMED	Pharma/Biol Product		642611000001107	20060815	20991231	
45981583	Methadone 50mg/5ml solution for injection ampoules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		889811000001104	20040607	20991231	
45981584	Methadone 50mg/5ml solution for injection ampoules (The Boots Company Plc)	Drug	SNOMED	Pharma/Biol Product		600111000001108	20040607	20991231	
45981585	Methadone 50mg/5ml solution for injection ampoules (Wockhardt UK Ltd)	Drug	SNOMED	Pharma/Biol Product		426311000001102	20040607	20991231	
45981586	Quellada-M 0.5% liquid (GlaxoSmithKline Consumer Healthcare)	Drug	SNOMED	Pharma/Biol Product		315411000001100	19700101	20991231	
45981587	Paracetamol 240mg suppositories (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		797611000001109	19700101	20991231	
45979358	Plavix 75mg tablets (Sanofi)	Drug	SNOMED	Pharma/Biol Product		454611000001104	19700101	20991231	
45980136	Propylthiouracil 50mg tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		165811000001107	19700101	20991231	
45980137	Propylthiouracil 50mg tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		828911000001105	19700101	20991231	
45980139	Syprol 10mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		28711000001109	19700101	20991231	
45980140	Teril Retard 400mg tablets (Taro Pharmaceuticals (UK) Ltd)	Drug	SNOMED	Pharma/Biol Product		658111000001104	19700101	20991231	
45980141	Tofranil 25mg/5ml syrup (Novartis Pharmaceuticals UK Ltd)	Drug	SNOMED	Pharma/Biol Product		214311000001103	19700101	20991231	
45980142	Syprol 50mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		823311000001101	19700101	20991231	
45980143	Phenergan 10mg tablets (Sanofi)	Drug	SNOMED	Pharma/Biol Product		547211000001103	19700101	20991231	
45980144	Phenergan Nightime 25mg tablets (Sanofi)	Drug	SNOMED	Pharma/Biol Product		227211000001108	19700101	20991231	
45980145	Phenergan 25mg tablets (Sanofi)	Drug	SNOMED	Pharma/Biol Product		351811000001108	19700101	20991231	
45980146	Amiloride 5mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		491011000001102	19700101	20991231	
45980147	Periactin 4mg tablets (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		146411000001106	19700101	20991231	
45980148	Amilamont 5mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		799711000001108	19700101	20991231	
45980149	Procyclidine 5mg/5ml oral solution sugar free (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		520411000001101	19700101	20991231	
45980151	Arpicolin 5mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		25511000001107	20140204	20991231	
45980158	Mobiflex 20mg tablets (Mylan)	Drug	SNOMED	Pharma/Biol Product		213111000001102	19700101	20991231	
45980153	Arpicolin 2.5mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		249611000001103	20140204	20991231	
45980154	Tenoxicam 20mg tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		92511000001106	19700101	20991231	
45980155	Tenoxicam 20mg tablets (Sandoz Ltd)	Drug	SNOMED	Pharma/Biol Product		565511000001103	19700101	20991231	
45980156	Tenoxicam 20mg tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		602711000001108	19700101	20991231	
45980157	Tenoxicam 20mg tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		753111000001104	19700101	20991231	
45980159	Melleril 10mg tablets (Novartis Pharmaceuticals UK Ltd)	Drug	SNOMED	Pharma/Biol Product		711411000001102	19700101	20991231	
45980160	Lamisil 1% cream (GlaxoSmithKline Consumer Healthcare)	Drug	SNOMED	Pharma/Biol Product		80211000001108	19700101	20991231	
45980161	Lamisil AT 1% cream (GlaxoSmithKline Consumer Healthcare)	Drug	SNOMED	Pharma/Biol Product		320611000001100	20080409	20991231	
45980162	Thioridazine 25mg tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		21711000001104	19700101	20991231	
45980163	Thioridazine 25mg tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		446311000001100	19700101	20991231	
45980164	Thioridazine 25mg tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		15211000001102	19700101	20991231	
45980165	Rideril 25mg tablets (Dr Reddy's Laboratories (UK) Ltd)	Drug	SNOMED	Pharma/Biol Product		655011000001108	19700101	20991231	
45980166	Melleril 25mg tablets (Novartis Pharmaceuticals UK Ltd)	Drug	SNOMED	Pharma/Biol Product		160211000001102	19700101	20991231	
45980167	Thioridazine 50mg tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		139111000001108	19700101	20991231	
45980168	Thioridazine 50mg tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		525211000001109	19700101	20991231	
45979356	Detrusitol XL 4mg capsules (Upjohn UK Ltd)	Drug	SNOMED	Pharma/Biol Product		12211000001107	19700101	20991231	
45980169	Thioridazine 50mg tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		17511000001108	19700101	20991231	
45980170	Rideril 50mg tablets (Dr Reddy's Laboratories (UK) Ltd)	Drug	SNOMED	Pharma/Biol Product		472611000001105	19700101	20991231	
45980171	Melleril 50mg tablets (Novartis Pharmaceuticals UK Ltd)	Drug	SNOMED	Pharma/Biol Product		883911000001106	19700101	20991231	
45980172	Thioridazine 100mg tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		552011000001108	19700101	20991231	
45980173	Thioridazine 100mg tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		778711000001106	19700101	20991231	
45980174	Thioridazine 100mg tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		519611000001102	19700101	20991231	
45980175	Rideril 100mg tablets (Dr Reddy's Laboratories (UK) Ltd)	Drug	SNOMED	Pharma/Biol Product		931411000001102	19700101	20991231	
45980176	Melleril 100mg tablets (Novartis Pharmaceuticals UK Ltd)	Drug	SNOMED	Pharma/Biol Product		884511000001101	19700101	20991231	
45980180	Filnarine SR 60mg tablets (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		93411000001103	19700101	20991231	
45980181	Filnarine SR 100mg tablets (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		219511000001108	19700101	20991231	
45980182	Restandol 40mg capsules (Organon Laboratories Ltd)	Drug	SNOMED	Pharma/Biol Product		387711000001102	19700101	20991231	
45980183	Froben 50mg tablets (Abbott Laboratories Ltd)	Drug	SNOMED	Pharma/Biol Product		762311000001104	19700101	20991231	
45980184	Flurbiprofen 50mg tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		477611000001108	19700101	20991231	
45980185	Flurbiprofen 50mg tablets (Actavis UK Ltd)	Drug	SNOMED	Pharma/Biol Product		825611000001105	19700101	20991231	
45980365	Nabumetone 500mg tablets (Accord Healthcare Ltd)	Drug	SNOMED	Pharma/Biol Product		802111000001103	19700101	20991231	
45979581	Anugesic HC cream (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		375111000001101	20160923	20991231	
45980359	Vallergan 7.5mg/5ml syrup (Sanofi)	Drug	SNOMED	Pharma/Biol Product		445611000001100	19700101	20991231	
45980360	Aquasept 2% skin cleanser (Molnlycke Health Care Ltd)	Drug	SNOMED	Pharma/Biol Product		86811000001106	19700101	20991231	
45980361	Acticin 0.025% cream (Kyowa Kirin Ltd)	Drug	SNOMED	Pharma/Biol Product		425511000001101	19700101	20991231	
45980362	Retin-A 0.025% cream (Janssen-Cilag Ltd)	Drug	SNOMED	Pharma/Biol Product		751111000001100	19700101	20991231	
45980363	Nabumetone 500mg tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		282011000001105	19700101	20991231	
45980364	Trazodone 150mg tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		782911000001101	19700101	20991231	
45980366	Trazodone 150mg tablets (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		620611000001108	19700101	20991231	
45980367	Nabumetone 500mg tablets (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		635011000001109	19700101	20991231	
45980368	Molipaxin 150mg tablets (Zentiva)	Drug	SNOMED	Pharma/Biol Product		1811000001101	19700101	20991231	
45980369	Nabumetone 500mg tablets (Mylan)	Drug	SNOMED	Pharma/Biol Product		351111000001101	19700101	20991231	
45980370	Trazodone 150mg tablets (Mylan)	Drug	SNOMED	Pharma/Biol Product		151911000001106	19700101	20991231	
45980371	Nabumetone 500mg tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		212611000001100	19700101	20991231	
45980372	Trazodone 150mg tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		114611000001106	19700101	20991231	
45980373	Trazodone 150mg tablets (Zentiva)	Drug	SNOMED	Pharma/Biol Product		120311000001104	19700101	20991231	
45980374	Trazodone 150mg tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		342711000001105	19700101	20991231	
45980375	Stelazine 15mg Spansules (Mercury Pharma Group Ltd)	Drug	SNOMED	Pharma/Biol Product		710411000001106	20050113	20991231	
45980376	Stelazine 1mg/5ml syrup (Mercury Pharma Group Ltd)	Drug	SNOMED	Pharma/Biol Product		636711000001103	19700101	20991231	
45980377	Nabumetone 500mg tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		436011000001102	19700101	20991231	
45980378	Surmontil 25mg tablets (Sanofi)	Drug	SNOMED	Pharma/Biol Product		498211000001103	19700101	20991231	
45980380	Stelazine 10mg Spansules (Mercury Pharma Group Ltd)	Drug	SNOMED	Pharma/Biol Product		213711000001101	20050113	20991231	
45980381	Madopar 50mg/12.5mg capsules (Roche Products Ltd)	Drug	SNOMED	Pharma/Biol Product		73911000001102	20060531	20991231	
45980382	Dyspamet 200mg/5ml oral suspension (Mercury Pharma Group Ltd)	Drug	SNOMED	Pharma/Biol Product		899311000001107	20050902	20991231	
45980383	Cimetidine 200mg/5ml oral suspension sugar free (Rosemont Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		369311000001108	19700101	20991231	
45980384	Surmontil 10mg tablets (Sanofi)	Drug	SNOMED	Pharma/Biol Product		908011000001108	19700101	20991231	
45980385	Madopar 100mg/25mg capsules (Roche Products Ltd)	Drug	SNOMED	Pharma/Biol Product		129911000001109	20060531	20991231	
45961705	Aflibercept 100mg/4ml solution for infusion vials	Drug	SNOMED	Pharma/Biol Product		22219211000001109	19700101	20991231	
45961706	Aflibercept 200mg/8ml solution for infusion vials	Drug	SNOMED	Pharma/Biol Product		22219611000001106	19700101	20991231	
45961707	Nifedipine 2% ointment	Drug	SNOMED	Pharma/Biol Product		22220611000001105	19700101	20991231	
45961708	Generic Ultrasun Sports gel SPF 20	Drug	SNOMED	Pharma/Biol Product		22220511000001106	19700101	20991231	
45961709	Generic Survimed OPD HN liquid	Drug	SNOMED	Pharma/Biol Product		22213911000001103	19700101	20991231	
45961711	Medroxyprogesterone 104mg/0.65ml suspension for injection pre-filled disposable devices	Drug	SNOMED	Pharma/Biol Product		22214111000001104	19700101	20991231	
45961712	Carbomer 0.35% eye gel	Drug	SNOMED	Pharma/Biol Product		22220411000001107	19700101	20991231	
45961713	Acetic acid 5% ear spray	Drug	SNOMED	Pharma/Biol Product		22213711000001100	19700101	20991231	
45961714	Trehalose 3% eye drops preservative free	Drug	SNOMED	Pharma/Biol Product		22211011000001103	19700101	20991231	
45961715	Clindamycin 2% / Hydrocortisone 1% in Aqueous cream	Drug	SNOMED	Pharma/Biol Product		22213811000001108	19700101	20991231	
45961718	Urea 5% scalp application	Drug	SNOMED	Pharma/Biol Product		22214311000001102	19700101	20991231	
45961719	Riboflavin 100mg tablets	Drug	SNOMED	Pharma/Biol Product		22192411000001104	19700101	20991231	
45961720	Generic Viviscal Maximum Strength tablets	Drug	SNOMED	Pharma/Biol Product		22192211000001103	19700101	20991231	
45961721	Lactic acid 5% in Wool alcohols ointment	Drug	SNOMED	Pharma/Biol Product		22192311000001106	19700101	20991231	
45961722	Rifaximin 100mg/5ml oral suspension	Drug	SNOMED	Pharma/Biol Product		22192511000001100	19700101	20991231	
45961723	Brompheniramine 12mg modified-release capsules	Drug	SNOMED	Pharma/Biol Product		22192111000001109	19700101	20991231	
